hcp_id,name,specialty,sub_specialty,region,state,city,years_in_practice,practice_setting,patient_volume_monthly,baseline_rx_volume_monthly,speaker_eligible_flag,npi_taxonomy_code
1831183839,John Moore,pulmonology,sleep medicine,Southeast,NC,Durham,12,hospital,141,394,False,207RP1001X
1831786672,Wanda Reyes,oncology,thoracic,Southeast,FL,Jacksonville,20,hospital,111,382,False,207RX0202X
1832506087,Sabrina Williams,primary care,geriatrics,Midwest,MI,Grand Rapids,14,hospital,401,1168,False,207Q00000X
1834127445,Charles Frye,endocrinology,diabetes,West,OR,Eugene,26,hospital,170,945,True,207RE0101X
1835339551,Jennifer Nixon,rheumatology,rheumatoid arthritis,Northeast,PA,Hershey,18,private,306,1200,True,207RR0500X
1835878442,Jennifer Wright,endocrinology,reproductive endocrinology,Midwest,MN,Rochester,7,private,184,338,False,207RE0101X
1836314447,Christopher Elliott,endocrinology,obesity medicine,Southeast,VA,Richmond,5,private,139,576,False,207RE0101X
1836894604,Curtis Rush,cardiology,heart failure,Southeast,VA,Norfolk,12,hospital,210,470,False,207RC0000X
1836939912,Debra Lopez,neurology,movement disorders,Southeast,GA,Savannah,6,academic,126,333,False,2084N0400X
1838439200,Justin Zuniga,primary care,adolescent medicine,Southeast,SC,Greenville,16,private,392,801,False,207Q00000X
1838576308,Mark Mccann,pulmonology,critical care,Southeast,SC,Columbia,6,academic,167,435,False,207RP1001X
1838809964,Heather Russo,neurology,multiple sclerosis,Southeast,SC,Greenville,8,private,203,421,False,2084N0400X
1840863041,Joseph Spencer,oncology,breast,Southeast,FL,Miami,13,academic,179,522,False,207RX0202X
1841542198,Matthew Snyder,oncology,hematologic,Midwest,IN,South Bend,6,academic,99,362,False,207RX0202X
1841791217,Lisa Wells,neurology,movement disorders,Midwest,OH,Cleveland,21,academic,177,502,False,2084N0400X
1842420535,Todd Gillespie,primary care,adolescent medicine,Midwest,IL,Springfield,11,private,318,417,False,207Q00000X
1844625859,Michelle Davies,cardiology,heart failure,West,WA,Seattle,19,private,158,259,False,207RC0000X
1844747141,Victoria Miller,primary care,urgent care,West,CO,Colorado Springs,12,academic,278,612,False,207Q00000X
1844748057,Samantha Key,neurology,multiple sclerosis,Midwest,MN,St. Paul,16,hospital,167,417,False,2084N0400X
1847082322,Elizabeth Riggs,rheumatology,rheumatoid arthritis,Northeast,MA,Boston,16,private,216,444,False,207RR0500X
1847562299,Joe Ingram,cardiology,preventive,Midwest,MO,St. Louis,7,hospital,196,244,False,207RC0000X
1847794991,David Harris,primary care,geriatrics,West,CO,Colorado Springs,10,private,164,301,False,207Q00000X
1848624494,Christopher Jones,primary care,geriatrics,Midwest,MO,Kansas City,14,private,395,561,False,207Q00000X
1848800052,Jessica Galvan,cardiology,interventional,Northeast,NY,Albany,9,private,256,460,False,207RC0000X
1849328657,Mathew Johnson,primary care,family medicine,Midwest,MN,Minneapolis,22,private,347,444,False,207Q00000X
1849988823,Elizabeth Ortiz,primary care,geriatrics,Northeast,CT,Stamford,10,private,206,151,False,207Q00000X
1850313960,Nicole Hines,cardiology,preventive,West,WA,Tacoma,21,private,200,336,False,207RC0000X
1851932792,Caroline Barr,primary care,geriatrics,West,OR,Portland,20,hospital,402,483,False,207Q00000X
1852326267,Jessica Joyce,oncology,breast,Southwest,OK,Tulsa,12,private,122,396,False,207RX0202X
1854727892,Adam Gonzalez,oncology,thoracic,Northeast,PA,Allentown,29,academic,139,488,True,207RX0202X
1854852153,Jason Johnston,pulmonology,critical care,Southwest,TX,Houston,17,private,143,513,False,207RP1001X
1855585794,Anthony Bullock,oncology,thoracic,Midwest,IN,Indianapolis,11,academic,126,362,False,207RX0202X
1856406925,James Welch,cardiology,preventive,Northeast,PA,Pittsburgh,12,hospital,176,457,False,207RC0000X
1856601467,Erica Whitaker,neurology,multiple sclerosis,West,OR,Portland,27,private,127,650,True,2084N0400X
1857629178,Patricia Morgan,oncology,melanoma/skin,West,OR,Eugene,3,academic,116,265,False,207RX0202X
1860037419,Brandy Maxwell,cardiology,interventional,Northeast,NY,Syracuse,15,hospital,287,422,False,207RC0000X
1862986803,Diane Bailey,primary care,geriatrics,Midwest,MI,Grand Rapids,25,private,403,640,False,207Q00000X
1864283779,Monica Taylor,oncology,thoracic,Southwest,TX,Houston,20,hospital,136,454,True,207RX0202X
1867204764,Ricky Ali,pulmonology,sleep medicine,Southeast,NC,Winston-Salem,15,hospital,284,547,False,207RP1001X
1869092142,Sara Stephens,primary care,family medicine,Midwest,IL,Rockford,24,hospital,470,1448,True,207Q00000X
1870532862,Mark Ward,pulmonology,copd,Southwest,AZ,Phoenix,11,private,191,390,False,207RP1001X
1870533357,Laura Ponce,oncology,genitourinary,Midwest,OH,Cincinnati,17,hospital,173,361,False,207RX0202X
1870612441,Adrienne Johnson,endocrinology,diabetes,Midwest,IL,Chicago,20,academic,136,628,False,207RE0101X
1871372714,Rachel Osborne,cardiology,heart failure,Northeast,ME,Portland,19,hospital,229,586,False,207RC0000X
1872102060,Monique Arnold,neurology,multiple sclerosis,Midwest,MI,Grand Rapids,39,private,156,242,True,2084N0400X
1873780039,Javier Thompson,primary care,adolescent medicine,West,UT,Provo,9,private,258,699,False,207Q00000X
1874547676,Jennifer Boone,neurology,movement disorders,Northeast,NJ,Camden,12,hospital,122,279,False,2084N0400X
1875587127,Ryan Munoz,neurology,stroke,Southeast,FL,Jacksonville,22,hospital,193,543,True,2084N0400X
1875708707,Richard Taylor,endocrinology,diabetes,West,CA,San Francisco,26,hospital,137,340,False,207RE0101X
1875967568,Darius Abbott,pulmonology,sleep medicine,Southwest,NM,Santa Fe,14,hospital,276,575,False,207RP1001X
1877046932,Kevin Robertson,primary care,geriatrics,Northeast,MA,Boston,16,hospital,332,568,False,207Q00000X
1877986913,Colin Wolf,oncology,melanoma/skin,Southwest,TX,Fort Worth,16,academic,113,307,False,207RX0202X
1878312481,Daniel Wood,cardiology,interventional,Midwest,WI,Green Bay,26,private,222,462,False,207RC0000X
1879804551,Antonio Roberson,pulmonology,copd,Southwest,NV,Las Vegas,19,private,156,273,False,207RP1001X
1879821175,Scott Smith,neurology,epilepsy,Northeast,NJ,Camden,12,private,191,521,False,2084N0400X
1880040971,Amy Fuentes,oncology,thoracic,West,CO,Denver,20,academic,91,241,False,207RX0202X
1880265578,Darrell Owen,cardiology,electrophysiology,Midwest,OH,Columbus,11,private,220,550,False,207RC0000X
1880426881,Jeanne Hammond,endocrinology,reproductive endocrinology,Northeast,NY,Buffalo,10,hospital,193,759,False,207RE0101X
1880717263,Derek Allen,pulmonology,copd,Northeast,ME,Portland,12,hospital,181,523,False,207RP1001X
1881781243,Emily Frazier,endocrinology,thyroid,Midwest,IN,Indianapolis,13,private,144,292,False,207RE0101X
1883526315,Hunter Harris,primary care,urgent care,Midwest,IN,South Bend,19,hospital,450,1215,True,207Q00000X
1884150503,Wesley Reid,cardiology,interventional,Midwest,WI,Milwaukee,29,hospital,190,619,True,207RC0000X
1884938808,Michael Herrera,rheumatology,rheumatoid arthritis,West,CA,Palo Alto,14,private,225,597,False,207RR0500X
1885189138,Kimberly Watson,cardiology,preventive,Northeast,NY,Syracuse,7,private,121,559,False,207RC0000X
1885387740,Debra Wells,endocrinology,bone & mineral,Northeast,NY,Syracuse,38,hospital,202,825,True,207RE0101X
1886821390,Cynthia Wyatt,oncology,gi malignancies,Southeast,GA,Macon,5,academic,126,206,False,207RX0202X
1888770710,Jessica Pearson,oncology,gi malignancies,Southwest,NM,Albuquerque,15,private,83,226,False,207RX0202X
1889545335,Jerry Sawyer,oncology,genitourinary,West,WA,Spokane,22,hospital,124,669,True,207RX0202X
1889776344,Colton Jones,pulmonology,sleep medicine,Northeast,NJ,Camden,7,hospital,259,432,False,207RP1001X
1890077344,Julia Edwards,endocrinology,reproductive endocrinology,Southeast,SC,Charleston,18,private,230,637,False,207RE0101X
1890080918,Nicholas Smith,cardiology,preventive,Southeast,GA,Atlanta,15,private,269,910,True,207RC0000X
1892083019,Jacob Khan,primary care,adolescent medicine,Southeast,AL,Mobile,27,academic,457,531,False,207Q00000X
1892264320,Emily Webb,rheumatology,osteoarthritis,West,CA,San Francisco,7,private,147,275,False,207RR0500X
1892307210,Bobby Brown,rheumatology,psoriatic arthritis,Northeast,ME,Bangor,17,hospital,225,431,False,207RR0500X
1892897319,Elijah Pierce,rheumatology,lupus,Southwest,NV,Las Vegas,7,private,240,584,False,207RR0500X
1893020424,Albert Hernandez,neurology,stroke,Midwest,IL,Rockford,16,private,250,494,False,2084N0400X
1893606271,Chelsea Cole,oncology,hematologic,Southwest,TX,Austin,7,academic,116,470,False,207RX0202X
1893638738,David Russell,pulmonology,copd,Midwest,MN,St. Paul,11,private,180,231,False,207RP1001X
1895078685,Heather Ruiz,endocrinology,thyroid,Southwest,TX,Fort Worth,15,private,202,768,False,207RE0101X
1895795452,Eric Hinton,pulmonology,sleep medicine,West,OR,Eugene,3,private,175,264,False,207RP1001X
1896554999,Yvonne Ford,primary care,adolescent medicine,West,OR,Eugene,14,private,397,838,False,207Q00000X
1897045260,Erica Collins,oncology,genitourinary,Midwest,IN,Indianapolis,19,academic,89,409,True,207RX0202X
1897395806,James Shaw,cardiology,heart failure,Northeast,ME,Portland,15,private,240,559,False,207RC0000X
1897723296,Joseph Allen,cardiology,interventional,Northeast,ME,Portland,19,private,162,408,False,207RC0000X
1897724641,David Caldwell,primary care,geriatrics,Midwest,IN,Indianapolis,40,hospital,283,504,True,207Q00000X
1898803444,Andrew Silva,endocrinology,obesity medicine,West,UT,Salt Lake City,11,academic,207,541,False,207RE0101X
1900401815,Daniel Edwards,endocrinology,diabetes,Northeast,NJ,Princeton,25,hospital,256,642,True,207RE0101X
1900445093,Rita Perez,oncology,genitourinary,Midwest,MO,Columbia,14,hospital,112,287,False,207RX0202X
1901019392,Kristen Thomas,cardiology,interventional,West,OR,Portland,16,hospital,270,1312,True,207RC0000X
1901417067,Julie Bennett,neurology,movement disorders,Northeast,MA,Springfield,13,private,128,322,False,2084N0400X
1901453930,Julie Duran,neurology,neuromuscular,West,CO,Denver,17,private,147,281,False,2084N0400X
1902607450,Brian Collins,rheumatology,vasculitis,West,CO,Denver,8,private,185,419,False,207RR0500X
1903121188,Tracy Torres,pulmonology,sleep medicine,Northeast,PA,Philadelphia,18,academic,182,394,False,207RP1001X
1903521262,Tasha Bennett,oncology,genitourinary,Southeast,GA,Savannah,13,academic,103,254,False,207RX0202X
1903798589,Alejandro Sanchez,primary care,internal medicine,Southwest,TX,Austin,19,private,452,642,False,207Q00000X
1903865289,Daniel Thomas,oncology,genitourinary,West,WA,Tacoma,18,hospital,165,564,True,207RX0202X
1905395731,Bill Harris,primary care,geriatrics,West,CO,Boulder,13,private,179,241,False,207Q00000X
1907112910,Briana Scott,neurology,multiple sclerosis,Southeast,GA,Atlanta,22,hospital,175,351,False,2084N0400X
1907128700,Kari Patrick,rheumatology,osteoarthritis,Northeast,MA,Cambridge,36,academic,178,411,True,207RR0500X
1908127628,Melinda Barnes,cardiology,electrophysiology,Southeast,AL,Mobile,14,private,233,468,False,207RC0000X
1908168895,Travis Michael,primary care,internal medicine,Southwest,NM,Albuquerque,16,private,316,457,False,207Q00000X
1909167417,Jacqueline Velez,primary care,urgent care,Midwest,MI,Detroit,18,private,465,1174,True,207Q00000X
1910188758,Zachary Bryan,endocrinology,obesity medicine,Southeast,VA,Charlottesville,16,hospital,191,318,False,207RE0101X
1912301342,Amy Norton,endocrinology,reproductive endocrinology,Southeast,NC,Winston-Salem,25,hospital,361,879,True,207RE0101X
1913683516,Deborah Huang,oncology,gi malignancies,Southeast,TN,Memphis,8,academic,119,353,False,207RX0202X
1913743435,David Potts,oncology,melanoma/skin,Northeast,MA,Springfield,13,hospital,190,581,False,207RX0202X
1914644640,Mary Arnold,neurology,stroke,Northeast,MA,Worcester,11,private,118,533,False,2084N0400X
1916437647,Molly Parker,pulmonology,asthma/allergy,Southeast,TN,Nashville,12,private,211,380,False,207RP1001X
1917761615,Dana Estrada,neurology,neuromuscular,Northeast,PA,Philadelphia,21,academic,134,784,True,2084N0400X
1918398995,Barbara Hill,oncology,gi malignancies,Midwest,MI,Ann Arbor,22,hospital,169,379,False,207RX0202X
1921646299,Justin Thomas,neurology,movement disorders,Southwest,OK,Oklahoma City,9,hospital,120,554,False,2084N0400X
1922102391,Todd Horton,rheumatology,vasculitis,West,OR,Portland,20,private,191,385,False,207RR0500X
1922185990,Matthew Lee,primary care,geriatrics,West,WA,Tacoma,6,hospital,290,238,False,207Q00000X
1922670785,Christine Smith,primary care,family medicine,Southeast,GA,Augusta,30,private,772,793,True,207Q00000X
1923786978,Angel Hughes,cardiology,interventional,Southeast,TN,Nashville,15,hospital,228,538,False,207RC0000X
1924221140,Jennifer Ewing,rheumatology,osteoarthritis,Southeast,SC,Greenville,4,private,132,333,False,207RR0500X
1924355757,Stacey Brown,primary care,family medicine,Southwest,NM,Albuquerque,7,hospital,521,702,False,207Q00000X
1925142923,Amy Simmons,neurology,multiple sclerosis,Southwest,OK,Oklahoma City,8,academic,96,330,False,2084N0400X
1925493359,Samantha Wiggins,rheumatology,vasculitis,Midwest,IL,Peoria,28,hospital,217,291,False,207RR0500X
1927430854,Thomas Reese,primary care,geriatrics,Southeast,VA,Richmond,13,private,407,721,False,207Q00000X
1929302226,Anne Randall,primary care,family medicine,Midwest,MO,Columbia,17,hospital,508,1333,True,207Q00000X
1933607412,Michelle Vance,cardiology,electrophysiology,West,WA,Tacoma,12,hospital,195,412,False,207RC0000X
1934277181,Joshua Dennis,neurology,multiple sclerosis,Southeast,FL,Orlando,9,academic,83,391,False,2084N0400X
1934613260,Jessica Reid,oncology,genitourinary,Southwest,AZ,Tucson,12,hospital,121,315,False,207RX0202X
1934763735,Jason Rodriguez,cardiology,structural heart,Midwest,IL,Rockford,7,hospital,343,466,False,207RC0000X
1934829601,Christopher Norris,cardiology,structural heart,Midwest,OH,Toledo,13,hospital,272,555,False,207RC0000X
1935314678,Maria Moore,endocrinology,obesity medicine,Midwest,MI,Ann Arbor,7,private,120,706,False,207RE0101X
1937449878,Melissa Gill,neurology,stroke,Southeast,VA,Charlottesville,9,academic,76,157,False,2084N0400X
1937514325,Tonya Gomez,primary care,family medicine,West,CO,Colorado Springs,15,private,389,651,False,207Q00000X
1937526600,Danielle Brown,oncology,genitourinary,Southeast,TN,Chattanooga,12,academic,79,184,False,207RX0202X
1939052563,Jacqueline Anderson,primary care,adolescent medicine,West,CA,San Jose,8,hospital,425,286,False,207Q00000X
1939526327,Erin Williams,endocrinology,thyroid,West,WA,Seattle,9,hospital,195,287,False,207RE0101X
1939785840,Kenneth Martin,endocrinology,thyroid,Southwest,TX,Austin,30,private,292,656,True,207RE0101X
1942292768,Amber Valentine,oncology,melanoma/skin,Midwest,IL,Peoria,42,hospital,205,606,True,207RX0202X
1942374996,William Hicks,oncology,breast,Midwest,IL,Peoria,19,hospital,180,811,True,207RX0202X
1943531446,Larry Campbell,oncology,genitourinary,Midwest,IN,Indianapolis,17,private,152,413,False,207RX0202X
1944079924,Jeremy Bennett,rheumatology,lupus,Southeast,SC,Columbia,14,private,223,803,False,207RR0500X
1944636921,John May,neurology,epilepsy,West,CA,Palo Alto,8,hospital,151,301,False,2084N0400X
1947002428,Jason Moore,endocrinology,bone & mineral,West,CA,Los Angeles,23,private,230,609,True,207RE0101X
1947954388,Kyle Padilla,primary care,adolescent medicine,Northeast,NJ,Camden,3,private,198,299,False,207Q00000X
1949335115,David Morris,endocrinology,reproductive endocrinology,Southeast,TN,Nashville,8,hospital,191,683,False,207RE0101X
1949931087,Robert Wilson,rheumatology,rheumatoid arthritis,Midwest,MI,Lansing,29,private,191,624,True,207RR0500X
1950588461,Kellie Gomez,cardiology,electrophysiology,West,CA,Palo Alto,14,academic,169,578,False,207RC0000X
1954580399,Amanda Rodriguez,primary care,family medicine,West,CA,San Francisco,19,academic,514,771,True,207Q00000X
1954971234,Angela Garcia,oncology,melanoma/skin,Midwest,MI,Grand Rapids,6,private,150,297,False,207RX0202X
1955070549,Christopher Williamson,rheumatology,osteoarthritis,Midwest,MO,St. Louis,6,private,130,260,False,207RR0500X
1955222058,Dana Bolton,cardiology,electrophysiology,Southeast,TN,Chattanooga,4,private,179,486,False,207RC0000X
1955620046,Travis Townsend,primary care,adolescent medicine,Southeast,AL,Birmingham,8,hospital,476,705,False,207Q00000X
1956217115,Steven Evans,endocrinology,thyroid,Southwest,NM,Albuquerque,38,hospital,152,921,True,207RE0101X
1960543621,Krystal Porter,pulmonology,sleep medicine,West,OR,Portland,25,academic,133,416,False,207RP1001X
1961509027,Stephanie Brown,primary care,family medicine,West,UT,Provo,25,private,209,361,False,207Q00000X
1962911834,Michele Hines,oncology,gi malignancies,Midwest,MO,St. Louis,9,hospital,224,499,False,207RX0202X
1964558476,Donna Davis,pulmonology,copd,Northeast,CT,New Haven,14,hospital,204,861,True,207RP1001X
1964572899,Matthew Sutton,pulmonology,interstitial lung disease,Northeast,PA,Philadelphia,8,private,222,320,False,207RP1001X
1964945871,Melissa Tran,endocrinology,thyroid,Northeast,CT,New Haven,6,private,197,547,False,207RE0101X
1965430253,Rebecca Mitchell,oncology,genitourinary,Northeast,MA,Cambridge,6,private,109,316,False,207RX0202X
1965727443,Alyssa Gonzalez,primary care,urgent care,West,CO,Denver,35,private,255,586,True,207Q00000X
1967802350,Joshua Cook,pulmonology,copd,Midwest,MI,Lansing,12,hospital,171,392,False,207RP1001X
1968209027,Andrew Fowler,rheumatology,vasculitis,Southeast,FL,Tampa,6,academic,139,363,False,207RR0500X
1968340152,Joseph Mullins,cardiology,interventional,Northeast,CT,New Haven,15,private,287,732,True,207RC0000X
1968864862,Danielle Underwood,neurology,stroke,West,CO,Denver,19,hospital,163,260,False,2084N0400X
1969108517,Charles Williams,cardiology,structural heart,Midwest,MN,Minneapolis,12,academic,206,553,False,207RC0000X
1969914385,Veronica Hernandez,oncology,breast,West,CO,Denver,12,private,113,400,False,207RX0202X
1971035963,Wendy Mendoza,neurology,multiple sclerosis,West,CA,San Diego,6,hospital,157,309,False,2084N0400X
1971097054,Cassandra Short,cardiology,structural heart,Midwest,OH,Cincinnati,8,hospital,220,399,False,207RC0000X
1971977354,Raven Jacobson,endocrinology,reproductive endocrinology,Southeast,AL,Mobile,15,private,259,372,False,207RE0101X
1972351286,Ashley Ellis,rheumatology,psoriatic arthritis,West,CA,San Diego,30,private,102,570,True,207RR0500X
1973275377,Ashlee Harrison,neurology,neuromuscular,Southeast,FL,Miami,12,private,146,331,False,2084N0400X
1974446365,Kristy Flores,neurology,movement disorders,Southeast,VA,Arlington,11,academic,100,309,False,2084N0400X
1976038558,Sarah Banks,cardiology,structural heart,Northeast,MA,Cambridge,32,hospital,171,622,True,207RC0000X
1976509970,Julie Sanchez,neurology,multiple sclerosis,West,OR,Eugene,6,hospital,129,215,False,2084N0400X
1976707814,Jennifer Henry,pulmonology,sleep medicine,Southwest,AZ,Mesa,7,academic,184,322,False,207RP1001X
1977228745,Ricardo Little,cardiology,structural heart,Midwest,WI,Madison,11,private,251,350,False,207RC0000X
1977922420,Daniel Martinez,cardiology,heart failure,West,WA,Seattle,11,private,177,542,False,207RC0000X
1980850634,Stacey Jenkins,oncology,breast,West,OR,Eugene,6,hospital,125,200,False,207RX0202X
1980975555,Michael Buck,neurology,headache,Northeast,ME,Bangor,10,hospital,137,401,False,2084N0400X
1981504099,Jose Davis,oncology,melanoma/skin,Southeast,AL,Birmingham,5,hospital,111,209,False,207RX0202X
1983357579,Julie Perez,pulmonology,interstitial lung disease,West,OR,Eugene,29,academic,144,382,True,207RP1001X
1984924732,David Snyder,primary care,geriatrics,Northeast,NJ,Princeton,21,hospital,322,745,True,207Q00000X
1985685233,Joshua Chapman,oncology,gi malignancies,West,UT,Provo,11,private,172,293,False,207RX0202X
1985816515,Ryan Gonzalez,endocrinology,thyroid,Midwest,IN,South Bend,9,private,103,214,False,207RE0101X
1987092370,Chad Wallace,oncology,genitourinary,Southeast,TN,Nashville,14,private,146,395,False,207RX0202X
1987971524,Gregory Davis,neurology,stroke,Midwest,IN,Fort Wayne,10,private,197,357,False,2084N0400X
1989798412,Chelsea Valdez,primary care,adolescent medicine,Southwest,NV,Las Vegas,13,private,344,891,False,207Q00000X
1990264784,Breanna Harrison,cardiology,structural heart,Midwest,MO,Columbia,12,private,115,232,False,207RC0000X
1990401386,James Griffith,endocrinology,thyroid,Southeast,SC,Columbia,30,private,173,340,False,207RE0101X
1991291398,Derrick Sullivan,rheumatology,osteoarthritis,Southwest,TX,Austin,11,private,157,666,False,207RR0500X
1992928436,Jeffrey Warren,oncology,hematologic,West,WA,Spokane,6,academic,72,206,False,207RX0202X
1993367014,Donald Matthews,pulmonology,copd,Midwest,MI,Ann Arbor,9,hospital,218,370,False,207RP1001X
1993463169,Stefanie Lane,endocrinology,diabetes,West,WA,Seattle,9,academic,143,543,False,207RE0101X
1993874985,Megan Woodard,rheumatology,vasculitis,Northeast,MA,Boston,23,private,216,664,False,207RR0500X
1995404856,Elizabeth Adams,endocrinology,thyroid,Northeast,NJ,Camden,5,private,196,555,False,207RE0101X
1997693654,Tracy Williams,primary care,internal medicine,Southeast,SC,Columbia,6,private,292,471,False,207Q00000X
1998699429,Daniel Wilson,rheumatology,rheumatoid arthritis,West,UT,Salt Lake City,15,private,184,896,False,207RR0500X
1999506508,Judy Cole,endocrinology,diabetes,Southwest,AZ,Mesa,4,private,205,424,False,207RE0101X
