log_id,target_file,issue_type,row_key,column,original_value,new_value,notes
DQ-000159,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00059,<row>,source attendance_id=ATT-003465,hcp_id=1375349903|event_id=EVT-0156,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000160,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00060,<row>,source attendance_id=ATT-001858,hcp_id=1768831921|event_id=EVT-0083,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000161,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00061,<row>,source attendance_id=ATT-001021,hcp_id=1133616429|event_id=EVT-0046,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000162,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00062,<row>,source attendance_id=ATT-004435,hcp_id=1002145427|event_id=EVT-0196,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000163,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00063,<row>,source attendance_id=ATT-000518,hcp_id=1018018261|event_id=EVT-0025,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000164,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00064,<row>,source attendance_id=ATT-002219,hcp_id=1621199177|event_id=EVT-0101,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000165,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00065,<row>,source attendance_id=ATT-004050,hcp_id=1714986282|event_id=EVT-0177,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000166,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00066,<row>,source attendance_id=ATT-003669,hcp_id=1126098163|event_id=EVT-0165,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000167,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00067,<row>,source attendance_id=ATT-001199,hcp_id=1026722938|event_id=EVT-0054,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000168,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00068,<row>,source attendance_id=ATT-001439,hcp_id=1259584955|event_id=EVT-0065,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000169,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00069,<row>,source attendance_id=ATT-002829,hcp_id=1548652282|event_id=EVT-0128,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000170,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00070,<row>,source attendance_id=ATT-004499,hcp_id=1329851996|event_id=EVT-0198,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000171,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00071,<row>,source attendance_id=ATT-001898,hcp_id=1038444141|event_id=EVT-0086,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000172,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00072,<row>,source attendance_id=ATT-001563,hcp_id=1456207657|event_id=EVT-0069,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000173,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00073,<row>,source attendance_id=ATT-001120,hcp_id=1592062677|event_id=EVT-0049,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000174,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00074,<row>,source attendance_id=ATT-002749,hcp_id=1385532449|event_id=EVT-0124,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000175,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00075,<row>,source attendance_id=ATT-001953,hcp_id=1647196991|event_id=EVT-0088,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000176,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00076,<row>,source attendance_id=ATT-002094,hcp_id=1803233885|event_id=EVT-0095,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000177,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00077,<row>,source attendance_id=ATT-003215,hcp_id=1009179924|event_id=EVT-0147,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000178,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00078,<row>,source attendance_id=ATT-003121,hcp_id=1221582384|event_id=EVT-0142,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000179,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00079,<row>,source attendance_id=ATT-001473,hcp_id=1598661571|event_id=EVT-0066,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000180,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00080,<row>,source attendance_id=ATT-000530,hcp_id=1316743925|event_id=EVT-0025,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000181,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00081,<row>,source attendance_id=ATT-003860,hcp_id=1362648127|event_id=EVT-0172,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000182,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00082,<row>,source attendance_id=ATT-002736,hcp_id=1098995024|event_id=EVT-0124,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000183,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00083,<row>,source attendance_id=ATT-004390,hcp_id=1815807585|event_id=EVT-0193,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000184,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00084,<row>,source attendance_id=ATT-000265,hcp_id=1124890801|event_id=EVT-0015,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000185,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00085,<row>,source attendance_id=ATT-001422,hcp_id=1631526641|event_id=EVT-0064,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000186,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00086,<row>,source attendance_id=ATT-003024,hcp_id=1279255164|event_id=EVT-0137,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000187,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00087,<row>,source attendance_id=ATT-000258,hcp_id=1722898792|event_id=EVT-0014,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000188,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00088,<row>,source attendance_id=ATT-002519,hcp_id=1590337907|event_id=EVT-0114,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000189,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00089,<row>,source attendance_id=ATT-001242,hcp_id=1475115246|event_id=EVT-0056,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000190,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00090,<row>,source attendance_id=ATT-002440,hcp_id=1567742360|event_id=EVT-0110,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000191,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00091,<row>,source attendance_id=ATT-002146,hcp_id=1552813903|event_id=EVT-0098,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000192,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00092,<row>,source attendance_id=ATT-002925,hcp_id=1418997171|event_id=EVT-0131,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000193,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00093,<row>,source attendance_id=ATT-000110,hcp_id=1814938340|event_id=EVT-0007,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000194,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00094,<row>,source attendance_id=ATT-001259,hcp_id=1194203331|event_id=EVT-0057,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000195,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00095,<row>,source attendance_id=ATT-002170,hcp_id=1134509243|event_id=EVT-0099,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000196,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00096,<row>,source attendance_id=ATT-004098,hcp_id=1251567115|event_id=EVT-0179,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000197,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00097,<row>,source attendance_id=ATT-000325,hcp_id=1048976678|event_id=EVT-0017,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000198,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00098,<row>,source attendance_id=ATT-004388,hcp_id=1643343233|event_id=EVT-0193,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000199,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00099,<row>,source attendance_id=ATT-002441,hcp_id=1595301304|event_id=EVT-0110,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000200,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00100,<row>,source attendance_id=ATT-003194,hcp_id=1031907094|event_id=EVT-0146,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000201,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00101,<row>,source attendance_id=ATT-004200,hcp_id=1616839134|event_id=EVT-0184,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000202,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00102,<row>,source attendance_id=ATT-004268,hcp_id=1703413967|event_id=EVT-0187,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000203,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00103,<row>,source attendance_id=ATT-000168,hcp_id=1552813903|event_id=EVT-0010,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000204,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00104,<row>,source attendance_id=ATT-001463,hcp_id=1989798412|event_id=EVT-0065,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000205,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00105,<row>,source attendance_id=ATT-000887,hcp_id=1101185407|event_id=EVT-0040,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000206,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00106,<row>,source attendance_id=ATT-000195,hcp_id=1714986282|event_id=EVT-0011,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000207,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00107,<row>,source attendance_id=ATT-002772,hcp_id=1341556789|event_id=EVT-0125,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000208,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00108,<row>,source attendance_id=ATT-000247,hcp_id=1138208594|event_id=EVT-0014,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000209,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00109,<row>,source attendance_id=ATT-000116,hcp_id=1592062677|event_id=EVT-0008,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000210,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00110,<row>,source attendance_id=ATT-004311,hcp_id=1713444978|event_id=EVT-0190,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000211,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00111,<row>,source attendance_id=ATT-001846,hcp_id=1418997171|event_id=EVT-0083,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000212,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00112,<row>,source attendance_id=ATT-002308,hcp_id=1648553570|event_id=EVT-0105,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000213,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00113,<row>,source attendance_id=ATT-002001,hcp_id=1455101661|event_id=EVT-0092,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000214,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00114,<row>,source attendance_id=ATT-001873,hcp_id=1492077734|event_id=EVT-0084,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000215,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00115,<row>,source attendance_id=ATT-000756,hcp_id=1937514325|event_id=EVT-0034,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000216,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00116,<row>,source attendance_id=ATT-001208,hcp_id=1551107307|event_id=EVT-0054,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000217,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00117,<row>,source attendance_id=ATT-000174,hcp_id=1828803407|event_id=EVT-0010,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000218,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00118,<row>,source attendance_id=ATT-000794,hcp_id=1862986803|event_id=EVT-0035,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000219,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00119,<row>,source attendance_id=ATT-004181,hcp_id=1159841240|event_id=EVT-0183,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000220,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00120,<row>,source attendance_id=ATT-004123,hcp_id=1704492101|event_id=EVT-0180,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000221,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00121,<row>,source attendance_id=ATT-001634,hcp_id=1657035808|event_id=EVT-0071,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000222,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00122,<row>,source attendance_id=ATT-002269,hcp_id=1011940271|event_id=EVT-0104,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000223,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00123,<row>,source attendance_id=ATT-002684,hcp_id=1683943777|event_id=EVT-0122,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000224,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00124,<row>,source attendance_id=ATT-001312,hcp_id=1677860136|event_id=EVT-0060,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000225,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00125,<row>,source attendance_id=ATT-003521,hcp_id=1635581279|event_id=EVT-0158,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000226,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00126,<row>,source attendance_id=ATT-003549,hcp_id=1836314447|event_id=EVT-0159,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000227,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00127,<row>,source attendance_id=ATT-002432,hcp_id=1266945785|event_id=EVT-0110,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000228,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00128,<row>,source attendance_id=ATT-000383,hcp_id=1002145427|event_id=EVT-0019,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000229,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00129,<row>,source attendance_id=ATT-003345,hcp_id=1467704312|event_id=EVT-0152,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000230,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00130,<row>,source attendance_id=ATT-001468,hcp_id=1386832996|event_id=EVT-0066,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000231,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00131,<row>,source attendance_id=ATT-001336,hcp_id=1732527431|event_id=EVT-0061,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000232,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00132,<row>,source attendance_id=ATT-003217,hcp_id=1048976678|event_id=EVT-0147,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000233,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00133,<row>,source attendance_id=ATT-000917,hcp_id=1219516501|event_id=EVT-0041,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000234,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00134,<row>,source attendance_id=ATT-000870,hcp_id=1595774286|event_id=EVT-0039,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000235,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00135,<row>,source attendance_id=ATT-002208,hcp_id=1425610817|event_id=EVT-0101,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000236,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00136,<row>,source attendance_id=ATT-000338,hcp_id=1386514024|event_id=EVT-0017,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000237,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00137,<row>,source attendance_id=ATT-001767,hcp_id=1635476009|event_id=EVT-0076,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000238,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00138,<row>,source attendance_id=ATT-000412,hcp_id=1725623817|event_id=EVT-0019,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000239,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00139,<row>,source attendance_id=ATT-004042,hcp_id=1595774286|event_id=EVT-0177,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000240,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00140,<row>,source attendance_id=ATT-002017,hcp_id=1989798412|event_id=EVT-0092,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000241,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00141,<row>,source attendance_id=ATT-001189,hcp_id=1808826295|event_id=EVT-0053,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
DQ-000242,attendance.csv,duplicate_attendance_record,attendance_id=ATT-DUP-00142,<row>,source attendance_id=ATT-001732,hcp_id=1018018261|event_id=EVT-0075,"same hcp_id+event_id, same attendance_date; dedupe on (hcp_id,event_id)"
